FeatureID,LIB_ID,COMP_ID,SUPER_PATHWAY,SUB_PATHWAY,TYPE,INCHIKEY,SMILES,CHEMICAL_NAME,CAS,CHEMSPIDER,HMDB,KEGG,PUBCHEM,PLATFORM
F811,400,1126,Amino Acid,Alanine and Aspartate Metabolism,NAMED,QNAYBMKLOCPYGJ-REOHCLBHSA-N,O=C(O)[C@@H](N)C,alanine,56-41-7,5735,HMDB0000161,C00041,5950,Pos Early
F815,400,1299,Amino Acid,Tyrosine Metabolism,NAMED,OUYCCCASQSFEME-QMMMGPOBSA-N,N[C@@H](CC1=CC=C(O)C=C1)C(O)=O,tyrosine,60-18-4,5833,HMDB0000158,C00082,6057,Pos Early
F818,305,15872,Lipid,Fatty Acid Synthesis,NAMED,OFOBLEOULBTSOW-UHFFFAOYSA-N,O=C(O)CC(O)=O,malonate,"26522-22-85-0,141-82-2",844,HMDB0000691,C00383,867,Polar
F821,209,33442,Nucleotide,"Pyrimidine Metabolism, Uracil containing",NAMED,PTJWIQPHWPFNBW-GBNDHIKLSA-N,O[C@]1([H])[C@@](O)([H])[C@](CO)([H])O[C@]1(C2=CNC(NC2=O)=O)[H],pseudouridine,1445-07-4,21403010,HMDB0000767,C02067,15047,Neg
F823,305,48990,Carbohydrate,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",NAMED,LCTONWCANYUPML-UHFFFAOYSA-N,CC(C(O)=O)=O,pyruvate,127-17-3,96901,HMDB0000243,C00022,1060,Polar
F825,209,605,Nucleotide,"Pyrimidine Metabolism, Uracil containing",NAMED,ISAKRJDGNUQOIC-UHFFFAOYSA-N,O=C(NC=C1)NC1=O,uracil,66-22-8,1141,HMDB0000300,C00106,1174,Neg
F826,305,15581,Carbohydrate,Pentose Metabolism,NAMED,PYMYPHUHKUWMLA-VPENINKCSA-N,O=C[C@@H]([C@H]([C@@H](CO)O)O)O,xylose,609-06-3,85957,HMDB0000098,C00181,135191,Polar
F827,400,514,Nucleotide,"Pyrimidine Metabolism, Cytidine containing",NAMED,UHDGCWIWMRVCDJ-XVFCMESISA-N,OC[C@@H]1[C@H]([C@H]([C@H](N2C(N=C(C=C2)N)=O)O1)O)O,cytidine,65-46-3,5940,HMDB0000089,C00475,6175,Pos Early
F828,305,575,Carbohydrate,Pentose Metabolism,NAMED,SRBFZHDQGSBBOR-SQOUGZDYSA-N,O[C@@H]1CO[C@@H](O)[C@@H](O)[C@@H]1O,arabinose,28697-53-2,59687,HMDB0029942,C00216,66308,Polar
F872,209,2183,Nucleotide,"Pyrimidine Metabolism, Thymine containing",NAMED,IQFYYKKMVGJFEH-XLPZGREQSA-N,O=C(NC(C(C)=C1)=O)N1[C@]2([C@@]([C@@]([C@@](CO)(O2)[H])(O)[H])([H])[H])[H],thymidine,50-89-5,5585,HMDB0000273,C00214,5789,Neg
F873,400,5341,Cofactors and Vitamins,Thiamine Metabolism,NAMED,OHQKBYLHTFYNQF-UHFFFAOYSA-N,NC1=C(C[N+]2=CSC(CC[O-])=C2C)C=NC(C)=N1,thiamin (vitamin B1),59-43-8,,HMDB0000235,"DG00125,C00378,D08580",1130,Pos Early
F878,305,48195,Carbohydrate,"Fructose, Mannose and Galactose Metabolism",NAMED,RFSUNEUAIZKAJO-ARQDHWQXSA-N,OC[C@@]1(O)O[C@H](CO)[C@@H](O)[C@@H]1O,fructose,57-48-7,5764,HMDB0000660,C00095,2723872,Polar
F880,400,554,Nucleotide,"Purine Metabolism, Adenine containing",NAMED,GFFGJBXGBJISGV-UHFFFAOYSA-N,NC1=NC=NC2=C1N=CN2,adenine,73-24-5,185,HMDB0000034,C00147,190,Pos Early
F881,400,573,Nucleotide,"Pyrimidine Metabolism, Cytidine containing",NAMED,OPTASPLRGRRNAP-UHFFFAOYSA-N,NC1=NC(NC=C1)=O,cytosine,71-30-7,577,HMDB0000630,C00380,597,Pos Early
F882,209,604,Nucleotide,"Pyrimidine Metabolism, Thymine containing",NAMED,RWQNBRDOKXIBIV-UHFFFAOYSA-N,O=C1C(C)=CNC(N1)=O,thymine,65-71-4,1103,HMDB0000262,C00178,1135,Neg
F888,209,1642,Lipid,Medium Chain Fatty Acid,NAMED,GHVNFZFCNZKVNT-UHFFFAOYSA-N,CCCCCCCCCC(O)=O,caprate (10:0),334-48-5,2863,HMDB0000511,C01571,2969,Neg
F889,209,12067,Lipid,Medium Chain Fatty Acid,NAMED,ZDPHROOEEOARMN-UHFFFAOYSA-N,O=C(O)CCCCCCCCCC,undecanoate (11:0),334-48-5,7888,HMDB0000947,C17715,8180,Neg
F891,209,1121,Lipid,Long Chain Saturated Fatty Acid,NAMED,KEMQGTRYUADPNZ-UHFFFAOYSA-N,O=C(O)CCCCCCCCCCCCCCCC,margarate (17:0),506-12-7,10033,HMDB0002259,,10465,Neg
F892,209,1356,Lipid,Long Chain Saturated Fatty Acid,NAMED,ISYWECDDZWTKFF-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCCC(O)=O,nonadecanoate (19:0),646-30-0,12071,HMDB0000772,C16535,12591,Neg
F893,209,1118,Lipid,Long Chain Saturated Fatty Acid,NAMED,VKOBVWXKNCXXDE-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCCCC(O)=O,arachidate (20:0),506-30-9,10035,HMDB0002212,C06425,10467,Neg
F913,305,15586,Carbohydrate,Glycogen Metabolism,NAMED,GUBGYTABKSRVRQ-ASMJPISFSA-N,O[C@@H]1[C@H]([C@H](O[C@@H]([C@H]1O)CO)O[C@H]2[C@@H]([C@H]([C@H](O[C@@H]2CO)O)O)O)O,maltose,6363-53-7,388469,HMDB0000163,C00208,10991489,Polar
F914,305,1471,Carbohydrate,Pentose Metabolism,NAMED,PYMYPHUHKUWMLA-LMVFSUKVSA-N,O=C[C@@H]([C@@H]([C@@H](CO)O)O)O,ribose,50-69-1,4470639,HMDB0000283,C00121,5779,Polar
F917,400,512,Amino Acid,Alanine and Aspartate Metabolism,NAMED,DCXYFEDJOCDNAF-REOHCLBHSA-N,NC(C[C@H](N)C(O)=O)=O,asparagine,70-47-3,6031,HMDB0000168,C00152,6267,Pos Early
F918,400,15587,Carbohydrate,Aminosugar Metabolism,NAMED,PNNNRSAQSRJVSB-DPYQTVNSSA-N,O=C[C@@H]([C@H]([C@H]([C@@H](C)O)O)O)O,fucose,2438-80-4,2299091,"HMDB0000174,HMDB0029196","C01019,C01018","1,946,617,106",Pos Early
F922,402,1759,Lipid,Dihydroceramides,NAMED,KZTJQXAANJHSCE-OIDHKYIRSA-N,CCCCCCCCCCCCCCCCCC(N[C@H]([C@H](O)CCCCCCCCCCCCCCC)CO)=O,N-stearoyl-sphinganine (d18:0/18:0)*,2304-80-5,4446686,HMDB0011761,,5283573,Pos Late
F923,305,601,Nucleotide,"Pyrimidine Metabolism, Orotate containing",NAMED,UFIVEPVSAGBUSI-UHFFFAOYSA-N,O=C(C(NC1=O)CC(N1)=O)O,dihydroorotate,155-54-4,628,HMDB03349,C00337,648,Polar
F925,209,1644,Lipid,Medium Chain Fatty Acid,NAMED,MNWFXJYAOYHMED-UHFFFAOYSA-N,CCCCCCC(O)=O,heptanoate (7:0),111-14-8,7803,HMDB0000666,C17714,8094,Neg
F926,209,32489,Lipid,Medium Chain Fatty Acid,NAMED,FUZZWVXGSFPDMH-UHFFFAOYSA-N,CCCCCC(O)=O,caproate (6:0),142-62-1,8552,HMDB0000535,C01585,8892,Neg
F932,209,32492,Lipid,Medium Chain Fatty Acid,NAMED,WWZKQHOCKIZLMA-UHFFFAOYSA-N,CCCCCCCC(O)=O,caprylate (8:0),124-07-2,370,HMDB0000482,C06423,379,Neg
F935,305,1519,Carbohydrate,Disaccharides and Oligosaccharides,NAMED,CZMRCDWAGMRECN-UGDNZRGBSA-N,OC[C@]1(O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)[C@H]([C@@H]([C@@H](CO)O1)O)O,sucrose,57-50-1,5768,HMDB0000258,C00089,5988,Polar
F936,400,608,Cofactors and Vitamins,Vitamin B6 Metabolism,NAMED,LXNHXLLTXMVWPM-UHFFFAOYSA-N,OC1=C(C)N=CC(CO)=C1CO,pyridoxine (vitamin B6),58-56-0,1025,HMDB0000239,D08454,1054,Pos Early
F980,209,1361,Lipid,Long Chain Saturated Fatty Acid,NAMED,WQEPLUUGTLDZJY-UHFFFAOYSA-N,O=C(O)CCCCCCCCCCCCCC,pentadecanoate (15:0),"10002-84-2,1002-84-2",13249,HMDB0000826,C16537,13849,Neg
F1001,400,32306,Amino Acid,Urea cycle; Arginine and Proline Metabolism,NAMED,PMMYEEVYMWASQN-DMTCNVIQSA-N,O[C@@H]1C[C@@H](C(O)=O)NC1,trans-4-hydroxyproline,51-35-4,5605,HMDB0000725,C01157,5810,Pos Early
F1002,305,1107,Nucleotide,"Purine Metabolism, (Hypo)Xanthine/Inosine containing",NAMED,POJWUDADGALRAB-UHFFFAOYSA-N,O=C(N1)C(NC(N)=O)NC1=O,allantoin,97-59-6,199,HMDB0000462,"C02348,C01551,C02350","439,714,204,439,713",Polar
F1004,209,3147,Nucleotide,"Purine Metabolism, (Hypo)Xanthine/Inosine containing",NAMED,LRFVTYWOQMYALW-UHFFFAOYSA-N,O=C(N1)C(N=CN2)=C2NC1=O,xanthine,69-89-6,1151,HMDB0000292,C00385,1188,Neg
F1021,209,1494,Amino Acid,Glutathione Metabolism,NAMED,ODHCTXKNWHHXJC-VKHMYHEASA-N,O=C1CC[C@@H]([C@@](O)=O)N1,5-oxoproline,98-79-3,7127,HMDB0000267,"C02237,C01879","4,396,857,405",Neg
F1022,400,1512,Amino Acid,Tryptophan Metabolism,NAMED,SIOXPEMLGUPBBT-UHFFFAOYSA-N,O=C(O)C1=NC=CC=C1,picolinate,98-98-6,993,HMDB0002243,C10164,1018,Pos Early
F1023,400,1516,Amino Acid,"Glycine, Serine and Threonine Metabolism",NAMED,FSYKKLYZXJSNPZ-UHFFFAOYSA-N,CNCC(O)=O,sarcosine,107-97-1,1057,HMDB0000271,C00213,1088,Pos Early
F1024,209,1508,Cofactors and Vitamins,Pantothenate and CoA Metabolism,NAMED,GHOKWGTUZJEAQD-ZETCQYMHSA-N,O=C(NCCC(O)=O)[C@H](O)C(C)(C)CO,pantothenate,137-08-6,6361,HMDB0000210,C00864,6613,Neg
F1025,400,1444,Amino Acid,Lysine Metabolism,NAMED,HXEACLLIILLPRG-UHFFFAOYSA-N,OC(C1NCCCC1)=O,pipecolate,4043-87-2,,HMDB0000070,,,Pos Early
F1049,400,21106,Nucleotide,"Pyrimidine Metabolism, Cytidine containing",NAMED,LRSASMSXMSNRBT-UHFFFAOYSA-N,NC1=NC(NC=C1C)=O,5-methylcytosine,58366-64-6,58551,HMDB0002894,C02376,65040,Pos Early
F1052,305,1572,Carbohydrate,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",NAMED,RBNPOMFGQQGHHO-UHFFFAOYSA-N,O=C(O)C(O)CO,glycerate,600-19-1,732,"HMDB0000139,HMDB0006372",C00258,"439,194,752",Polar
F1053,400,3155,Nucleotide,"Pyrimidine Metabolism, Uracil containing",NAMED,JSJWCHRYRHKBBW-UHFFFAOYSA-N,OC(CCNC(N)=O)=O,3-ureidopropionate,462-88-4,109,HMDB0000026,C02642,111,Pos Early
F1082,209,1587,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",NAMED,WXNXCEHXYPACJF-ZETCQYMHSA-N,O=C(O)[C@H](CC(C)C)NC(C)=O,N-acetylleucine,1188-21-2,64075,HMDB0011756,C02710,70912,Neg
F1083,209,1589,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",NAMED,XUYPXLNMDZIRQH-LURJTMIESA-N,O=C(O)[C@H](CCSC)NC(C)=O,N-acetylmethionine,65-82-7,395338,HMDB0011745,C02712,448580,Neg
F1084,209,1591,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",NAMED,IHYJTAOFMMMOPX-LURJTMIESA-N,O=C(O)[C@@H](NC(C)=O)C(C)C,N-acetylvaline,96-81-1,60154,HMDB0011757,,66789,Neg
F1087,209,1552,Lipid,Long Chain Monounsaturated Fatty Acid,NAMED,DPUOLQHDNGRHBS-KTKRTIGZSA-N,OC(CCCCCCCCCCC\C=C/CCCCCCCC)=O,erucate (22:1n9),112-86-7,7924,HMDB0002068,C08316,"82,165,281,116",Neg
F1090,402,43807,Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,NAMED,BPYKTIZUTYGOLE-KDUUSRDASA-N,CC(C(N\1)=O)=C(C=C)C1=C/C2=C(C)C(CCC(O)=O)=C(CC3=C(CCC(O)=O)C(C)=C(/C=C4NC(C(C=C)=C/4C)=O)N3)N2,"bilirubin (Z,Z)",635-65-4,4444055,HMDB0000054,C00486,5280352,Pos Late
F1095,400,6104,Amino Acid,Tryptophan Metabolism,NAMED,APJYDQYYACXCRM-UHFFFAOYSA-N,NCCC1=CNC2=CC=CC=C21,tryptamine,61-54-1,1118,HMDB0000303,C00398,1150,Pos Early
F1099,400,1573,Nucleotide,"Purine Metabolism, Guanine containing",NAMED,NYHBQMYGNKIUIF-UUOKFMHZSA-N,O=C1C(N=CN2[C@@]3([H])[C@@](O)([H])[C@@](O)([H])[C@](CO)([H])O3)=C2N=C(N)N1,guanosine,118-00-3,6544,HMDB0000133,C00387,6802,Pos Early
F1104,400,1584,Xenobiotics,Food Component/Plant,NAMED,KTHADMDGDNYQRX-UHFFFAOYSA-N,O=C(OC)CC1=CNC2=C1C=CC=C2,methyl indole-3-acetate,1912-33-0,67279,HMDB0029738,,74706,Pos Early
F1105,402,1561,Cofactors and Vitamins,Tocopherol Metabolism,NAMED,GVJHHUAWPYXKBD-IEOSBIPESA-N,CC1=C2C(O[C@@](CCC[C@H](C)CCC[C@H](C)CCC[C@H](C)C)(C)CC2)=C(C)C(C)=C1O,alpha-tocopherol,"10191-41-0,59-02-9",14265,HMDB0001893,C02477,86472,Pos Late
F1107,400,1586,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",NAMED,PWKSKIMOESPYIA-BYPYZUCNSA-N,OC([C@H](CS)NC(C)=O)=O,N-acetylcysteine,616-91-1,11540,HMDB0001890,C06809,12035,Pos Early
F1108,305,1594,Nucleotide,"Pyrimidine Metabolism, Orotate containing",NAMED,HLKXYZVTANABHZ-REOHCLBHSA-N,OC([C@H](CC(O)=O)NC(N)=O)=O,N-carbamoylaspartate,923-37-5,4573859,HMDB0000828,C00438,93072,Polar
F1110,209,1585,Amino Acid,Alanine and Aspartate Metabolism,NAMED,KTHDTJVBEPMMGL-VKHMYHEASA-N,O=C(O)[C@@H](NC(C)=O)C,N-acetylalanine,97-69-8,79449,HMDB0000766,C02847,88064,Neg
F1113,400,1558,Amino Acid,Polyamine Metabolism,NAMED,UZTFMUBKZQVKLK-UHFFFAOYSA-N,CC(NCCCC(O)=O)=O,4-acetamidobutanoate,3025-96-5,17180,HMDB0003681,C02946,18189,Pos Early
F1114,400,1566,Nucleotide,"Pyrimidine Metabolism, Thymine containing",NAMED,QCHPKSFMDHPSNR-UHFFFAOYSA-N,O=C(O)C(C)CN,3-aminoisobutyrate,"214139-20-5,10569-72-9",58481,HMDB0002166,C05145,64956,Pos Early
F1125,209,1559,Nucleotide,"Pyrimidine Metabolism, Uracil containing",NAMED,OIVLITBTBDPEFK-UHFFFAOYSA-N,O=C(CCN1)NC1=O,"5,6-dihydrouracil",504-07-4,629,HMDB0000076,C00429,649,Neg
F1128,400,42374,Amino Acid,Glutathione Metabolism,NAMED,QWCKQJZIFLGMSD-GSVOUGTGSA-N,N[C@H](CC)C(O)=O,2-aminobutyrate,1492-24-6,388757,HMDB0000452,C02356,80283,Pos Early
F1133,400,1603,Amino Acid,Tyrosine Metabolism,NAMED,DZGWFCGJZKJUFP-UHFFFAOYSA-N,OC1=CC=C(CCN)C=C1,tyramine,60-19-5,5408,HMDB0000306,C00483,5610,Pos Early
F1134,209,1604,Nucleotide,"Purine Metabolism, (Hypo)Xanthine/Inosine containing",NAMED,LEHOTFFKMJEONL-UHFFFAOYSA-N,O=C1NC(NC(NC2=O)=O)=C2N1,urate,"120K5305,69-93-2",,HMDB0000289,C00366,1175,Neg
F1136,209,33443,Lipid,Short Chain Fatty Acid,NAMED,NQPDZGIKBAWPEJ-UHFFFAOYSA-N,OC(CCCC)=O,valerate (5:0),109-52-4,7701,HMDB0000892,C00803,7991,Neg
F1137,402,38102,Lipid,Endocannabinoid,NAMED,BOWVQLFMWHZBEF-KTKRTIGZSA-N,O=C(NCCO)CCCCCCC/C=C\CCCCCCCC,oleoyl ethanolamide,"111-58-0,11-58-0",4446574,HMDB0002088,,5283454,Pos Late
F1141,209,1669,Amino Acid,Tyrosine Metabolism,NAMED,KKADPXVIOXHVKN-UHFFFAOYSA-N,OC1=CC=C(CC(C(O)=O)=O)C=C1,4-hydroxyphenylpyruvate,156-39-8,954,HMDB0000707,C01179,979,Neg
F1143,209,40605,Lipid,Short Chain Fatty Acid,NAMED,FERIUCNNQQJTOY-UHFFFAOYSA-N,OC(CCC)=O,butyrate/isobutyrate (4:0),109-92-6,259,HMDB0000039,C00246,264,Neg
F1162,400,32377,Carbohydrate,Aminosugar Metabolism,NAMED,SQVRNKJHWKZAKO-UHFFFAOYSA-N,OC1(C(O)=O)CC(O)C(NC(C)=O)C(C(O)C(O)CO)O1,N-acetylneuraminate,131-48-6,10292217,HMDB0000230,C00270,439197,Pos Early
F1207,400,12142,Amino Acid,Phenylalanine Metabolism,NAMED,BHHGXPLMPWCGHP-UHFFFAOYSA-N,NCCC1=CC=CC=C1,phenethylamine,64-04-0,13856352,HMDB0012275,C05332,1001,Pos Early
F1215,400,48149,Carbohydrate,Aminosugar Metabolism,NAMED,YTTRPBWEMMPYSW-VFFCQLMOSA-N,O[C@H]1[C@H](O)[C@@H](CO)O[C@@H](NC(CC(N)C(O)=O)=O)[C@@H]1NC(C)=O,N-acetylglucosaminylasparagine,2776-93-4,21403014,HMDB0000489,C04540,123826,Pos Early
F1216,209,35469,Carbohydrate,Aminosugar Metabolism,NAMED,MCGXOCXFFNKASF-FMDGEEDCSA-N,N[C@H]1[C@H](NC(C)=O)[C@@H](O)[C@H](O)[C@@H](CO)O1,N-acetyl-beta-glucosaminylamine,4229-38-3,388560,HMDB01104,C01239,439454,Neg
F1221,400,27718,Amino Acid,Creatine Metabolism,NAMED,CVSVTCORWBXHQV-UHFFFAOYSA-N,CN(C(N)=N)CC(O)=O,creatine,57-00-1,566,HMDB0000064,C00300,586,Pos Early
F1231,209,17805,Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),NAMED,XSXIVVZCUAHUJO-HZJYTTRNSA-N,O=C(O)CCCCCCCCC/C=C\C/C=C\CCCCC,dihomo-linoleate (20:2n6),2091-39-6,4944228,HMDB0005060,C16525,6439848,Neg
F1235,400,18245,Peptide,Gamma-glutamyl Amino Acid,NAMED,PXVCMZCJAUJLJP-YUMQZZPRSA-N,O=C(O)[C@@H](N)CCC(N[C@@H](CC1=CNC=N1)C(O)=O)=O,gamma-glutamylhistidine,37460-15-4,5380197,HMDB0029151,,7017195,Pos Early
F1239,209,17945,Lipid,"Fatty Acid, Monohydroxy",NAMED,KIHBGTRZFAVZRV-QGZVFWFLSA-N,OC([C@H](O)CCCCCCCCCCCCCCCC)=O,2-hydroxystearate,629-22-1,62625,HMDB0062549,"C03042,C03045","43,988,743,988,569,400",Neg
F1248,209,12023,Nucleotide,"Pyrimidine Metabolism, Thymine containing",NAMED,GYOZYWVXFNDGLU-XLPZGREQSA-N,CC1=CN([C@@]2([H])[C@@]([H])([H])[C@@](O)([H])[C@](COP(O)(O)=O)([H])O2)C(NC1=O)=O,thymidine 5'-monophosphate,33430-62-5,10239189,HMDB0001227,C00364,9700,Neg
F1254,209,15122,Lipid,Glycerolipid Metabolism,NAMED,PEDCQBHIVMGVHV-UHFFFAOYSA-N,OC(CO)CO,glycerol,56-81-5,733,HMDB0000131,C00116,753,Neg
F1256,400,15506,Lipid,Phospholipid Metabolism,NAMED,CRBHXDCYXIISFC-UHFFFAOYSA-N,[O-]CC[N+](C)(C)C,choline,67-48-1,149278,HMDB0000097,C00114,305,Pos Early
F1258,400,4970,Amino Acid,Tryptophan Metabolism,NAMED,RWZYAGGXGHYGMB-UHFFFAOYSA-N,OC(C1=CC=CC=C1N)=O,anthranilate,118-92-3,222,HMDB0001123,C00108,227,Pos Early
F1268,400,18369,Peptide,Gamma-glutamyl Amino Acid,NAMED,MYFMARDICOWMQP-YUMQZZPRSA-N,CC(C)C[C@@H](C(O)=O)NC(CC[C@@H](C(O)=O)N)=O,gamma-glutamylleucine,2566-39-4,133115,HMDB0011171,,151023,Pos Early
F1276,209,17665,Xenobiotics,Benzoate Metabolism,NAMED,RGHHSNMVTDWUBI-UHFFFAOYSA-N,OC1=CC=C(C([H])=O)C=C1,p-hydroxybenzaldehyde,123-08-0,123,HMDB0011718,C00633,126,Neg
F1277,402,17748,Lipid,Ceramides,NAMED,NPRJSFWNFTXXQC-QFWQFVLDSA-N,OC[C@@H]([C@H](O)/C=C/CCCCCCCCCCCCC)NC(CCCCC)=O,N-hexanoyl-sphingosine (d18:1/6:0),124753-97-5,4642920,,,5702613,Pos Late
F1302,209,17772,Lipid,Sphingosines,NAMED,BLTCBVOJNNKFKC-QUDYQQOWSA-N,OC[C@@H]([C@H](O)/C=C/CCCCCCCCCCCCC)NC(C)=O,N-acetylsphingosine,3102-57-6,4593710,HMDB04950,C00195,5497136,Neg
F1442,305,12129,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",NAMED,AXFYFNCPONWUHW-UHFFFAOYSA-N,CC(C)(O)CC(O)=O,beta-hydroxyisovalerate,625-08-1,62571,HMDB0000754,,69362,Polar
F1488,402,32463,Lipid,Endocannabinoid,NAMED,LGEQQWMQCRIYKG-DOFZRALJSA-N,O=C(NCCO)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC,arachidonoyl ethanolamide,94421-68-8,4445241,HMDB0004080,C11695,5281969,Pos Late
F1489,402,38165,Lipid,Endocannabinoid,NAMED,HXYVTAGFYLMHSO-UHFFFAOYSA-N,CCCCCCCCCCCCCCCC(NCCO)=O,palmitoyl ethanolamide,544-31-0,4509,HMDB0002100,C16512,4671,Pos Late
F1490,402,32465,Lipid,Endocannabinoid,NAMED,ULQWKETUACYZLI-QNEBEIHSSA-N,O=C(CCCCCC/C=C\C/C=C\C/C=C\CCCCC)NCCO,dihomo-linolenoyl ethanolamide,150314-34-4,4445443,"HMDB0004080,HMDB0013625",C11695,"52,819,695,282,272",Pos Late
F1506,209,32462,Lipid,Fatty Acid Metabolism (Acyl Glycine),NAMED,YCRHZEHWEYAHCO-HZJYTTRNSA-N,O=C(O)CNC(CCCCCCC/C=C\C/C=C\CCCCC)=O,N-linoleoylglycine,3/6/64,4938516,,,6433346,Neg
F1518,402,44877,Lipid,Ceramides,NAMED,YDNKGFDKKRUKPY-TURZORIXSA-N,OC[C@@H]([C@H](O)/C=C/CCCCCCCCCCCCC)NC(CCCCCCCCCCCCCCC)=O,N-palmitoyl-sphingosine (d18:1/16:0),24696-26-2,4446677,HMDB0004949,,5283564,Pos Late
F1526,402,19263,Lipid,Phosphatidylethanolamine (PE),NAMED,FHQVHHIBKUMWTI-OTMQOFQLSA-N,CCCCCCCC\C=C/CCCCCCCC(O[C@](COC(CCCCCCCCCCCCCCC)=O)(COP([O-])(OCC[N+]([H])([H])[H])=O)[H])=O,1-palmitoyl-2-oleoyl-GPE (16:0/18:1),26662-94-2,4446615,HMDB0005320,,5283496,Pos Late
F1537,402,42446,Lipid,Phosphatidylcholine (PC),NAMED,JLPULHDHAOZNQI-ZTIMHPMXSA-N,O=P([O-])(OC[C@@H](COC(CCCCCCCCCCCCCCC)=O)OC(CCCCCCC/C=C\C/C=C\CCCCC)=O)OCC[N+](C)(C)C,1-palmitoyl-2-linoleoyl-GPC (16:0/18:2),40811-94-7,4450224,HMDB0007973,,5287971,Pos Late
F1538,402,19503,Lipid,Sphingomyelins,NAMED,LKQLRGMMMAHREN-YJFXYUILSA-N,CCCCCCCCCCCCCCCCCC(N[C@@](COP([O-])(OCC[N+](C)(C)C)=O)([C@](O)(/C=C/CCCCCCCCCCCCC)[H])[H])=O,stearoyl sphingomyelin (d18:1/18:0),"85187-10-6,85187-10-6",4956085,HMDB0001348,C00550,6453725,Pos Late
F1539,402,52461,Lipid,Phosphatidylcholine (PC),NAMED,WTJKGGKOPKCXLL-PFDVCBLKSA-N,O=C(CCCCCCC/C=C\CCCCCCCC)O[C@@H](COC(CCCCCCCCCCCCCCC)=O)COP(OCC[N+](C)(C)C)([O-])=O,1-palmitoyl-2-oleoyl-GPC (16:0/18:1),"26853-31-6,26853-31-6",4940699,HMDB0007972,C13875,6436017,Pos Late
F1547,402,54979,Lipid,Ceramides,NAMED,VODZWWMEJITOND-NXCSZAMKSA-N,OC[C@H](NC(CCCCCCCCCCCCCCCCC)=O)[C@H](O)/C=C/CCCCCCCCCCCCC,N-stearoyl-sphingosine (d18:1/18:0)*,104404-17-3,4446678,HMDB0004950,,5283565,Pos Late
F1628,209,32346,Lipid,Primary Bile Acid Metabolism,NAMED,GHCZAUBVMUEKKP-AZDOMVTHSA-N,O=C(NCC(O)=O)CC[C@@H](C)[C@@H]1[C@](CC[C@H]2[C@@]3([H])[C@H](O)C[C@@]4([H])C2(C)CC[C@@H](O)C4)(C)[C@]3([H])CC1,glycochenodeoxycholate,16564-43-5,,HMDB0000637,C05466,12544,Neg
F1629,209,18494,Lipid,Primary Bile Acid Metabolism,NAMED,BHTRKEVKTKCXOH-BJLOMENOSA-N,C[C@@]12[C@@]([H])(CC[C@@]2([C@@H](CCC(NCCS(O)(=O)=O)=O)C)[H])[C@@]([C@@H](C[C@]3([H])C[C@H](O)CC4)O)([H])[C@]([C@]34C)([H])CC1,taurochenodeoxycholate,6009-98-9,343282,HMDB0000951,C05465,387316,Neg
F1648,209,18497,Lipid,Primary Bile Acid Metabolism,NAMED,WBWWGRHZICKQGZ-HGVCTONRSA-N,C[C@@]12[C@@]([H])(CC[C@]2([H])[C@@H](CCC(NCCS(O)(=O)=O)=O)C)[C@@]([C@H](O)C[C@@]3([H])[C@@]4(CC[C@@H](O)C3)C)([H])[C@@]4([H])C[C@@H]1O,taurocholate,145-42-6,,HMDB0000036,C05122,"667,546,783,527",Neg
F1668,209,12261,Lipid,Secondary Bile Acid Metabolism,NAMED,AWDRATDZQPNJFN-RZGBOAIJSA-N,C[C@@]12[C@@]([H])(CC[C@]2([H])[C@@H](CCC(NCCS(O)(=O)=O)=O)C)[C@@](CC[C@@]3([H])[C@@]4(CC[C@@H](O)C3)C)([H])[C@@]4([H])C[C@@H]1O,taurodeoxycholate,207737-97-1,2015539,HMDB0000896,C05463,2733768,Neg
F1869,209,18281,Xenobiotics,Benzoate Metabolism,NAMED,ONJSZLXSECQROL-UHFFFAOYSA-N,O=C(C1=CC=CC=C1O)NCC(O)=O,2-hydroxyhippurate (salicylurate),487-54-7,9835,HMDB0000840,C07588,10253,Neg
F2029,209,18362,Lipid,"Fatty Acid, Dicarboxylate",NAMED,BDJRBEYXGGNYIS-UHFFFAOYSA-N,O=C(O)CCCCCCCC(O)=O,azelate (C9-DC),123-99-9,2179,HMDB0000784,C08261,2266,Neg
F2050,209,18467,Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),NAMED,JAZBEHYOTPTENJ-JLNKQSITSA-N,O=C(O)CCC\C=C/C/C=C\C/C=C\C/C=C\C/C=C\CC,eicosapentaenoate (EPA; 20:5n3),"10-2005-9,10417-94-4",393682,HMDB0001999,C06428,446284,Neg
